id	latitude	longitude	location_name	price	bedrooms	bathrooms	size_m2	property_type	condition	year_built	distance_to_center_km	near_school	near_hospital	near_market	parking	security_rating	furnished	listing_type	agent_id	days_on_market
602	9.626977	41.876873	Kezira	5378454	3	2	142	Apartment	Old	2012	3.43	Yes	No	No	Yes	2	Furnished	Sale	104	31
603	9.623991	41.84792	Industrial Zone	2081441	2	1	92	Apartment	Old	2006	3.43	Yes	No	No	Yes	2	Furnished	Sale	100	18
604	9.602557	41.862027	Melka Jebdu	5063535	2	3	158	Apartment	Old	2009	1.11	No	Yes	Yes	No	4	Furnished	Sale	109	45
605	9.637686	41.838676	Goro	3226008	5	3	101	House	Old	2022	2.62	No	Yes	Yes	Yes	4	Semi	Sale	101	41
606	9.583263	41.87572	Sabian	3667113	4	3	120	House	Old	2013	6.56	No	Yes	No	Yes	2	Furnished	Rent	106	16
607	9.622864	41.848561	Industrial Zone	1743320	5	1	88	Studio	Good	2018	1.67	Yes	Yes	No	No	3	Furnished	Rent	108	5
608	9.608455	41.846767	Kezira	8575842	2	1	201	Apartment	Good	2015	1.04	Yes	Yes	Yes	No	4	Furnished	Sale	103	27
609	9.60254	41.840963	Sabian	7212331	4	3	213	House	Old	2011	3.72	Yes	No	Yes	Yes	1	Semi	Rent	105	27
610	9.625081	41.834571	Addis Ketema	8064751	3	1	196	Apartment	Good	2005	3.18	Yes	No	Yes	Yes	2	Unfurnished	Sale	106	42
611	9.627302	41.845751	Melka Jebdu	3862673	4	1	117	Studio	Old	2022	2.67	Yes	Yes	Yes	Yes	2	Unfurnished	Rent	106	19
612	9.607664	41.854389	Goro	2818667	5	2	86	House	Old	2022	2.14	No	No	Yes	No	4	Unfurnished	Sale	101	24
613	9.616936	41.868115	Industrial Zone	5023878	3	2	213	Studio	Good	2008	5.45	No	Yes	Yes	Yes	2	Furnished	Sale	102	9
614	9.604419	41.876918	Industrial Zone	4930302	4	2	218	Studio	New	2006	2.92	No	No	Yes	Yes	4	Furnished	Sale	103	46
615	9.596432	41.880533	Goro	4160510	4	3	121	House	Old	2018	3.71	No	No	Yes	Yes	2	Unfurnished	Rent	109	15
616	9.599476	41.85981	Addis Ketema	4292631	5	3	116	House	New	2022	6.88	Yes	Yes	No	Yes	5	Unfurnished	Sale	109	50
617	9.618609	41.875954	Melka Jebdu	5140949	1	3	175	Studio	New	2016	2.58	No	Yes	No	No	2	Semi	Rent	108	3
618	9.618792	41.840604	Goro	1741171	5	1	64	House	Good	2005	6.1	Yes	Yes	No	No	5	Unfurnished	Sale	110	60
619	9.625441	41.861126	Sabian	3502742	2	3	116	House	New	2013	4.9	Yes	No	No	Yes	3	Unfurnished	Sale	110	22
620	9.632455	41.842172	Sabian	3105920	3	1	109	Apartment	Old	2011	4.21	No	Yes	No	No	4	Semi	Rent	100	54
621	9.595126	41.886647	Industrial Zone	2672808	2	1	113	House	Good	2008	3.29	Yes	Yes	Yes	Yes	3	Furnished	Rent	101	56
622	9.612855	41.832142	Sabian	4809742	2	2	151	House	Old	2022	1.3	No	No	Yes	Yes	3	Semi	Rent	102	23
623	9.596459	41.849756	Kezira	5844582	2	3	150	Studio	Old	2024	2.8	Yes	No	No	Yes	1	Unfurnished	Rent	109	2
624	9.620031	41.873915	Goro	2147939	5	3	74	Studio	Old	2021	2.17	No	Yes	No	Yes	1	Unfurnished	Sale	100	1
625	9.605983	41.84614	Sabian	4538131	2	1	137	Apartment	New	2024	5.58	Yes	Yes	Yes	No	5	Furnished	Sale	102	28
626	9.631802	41.846557	Addis Ketema	5695100	5	2	154	House	New	2012	3.9	No	No	No	No	3	Unfurnished	Sale	105	18
627	9.611205	41.844081	Sabian	5455099	5	1	183	Apartment	Good	2021	4.5	No	Yes	No	No	4	Furnished	Rent	106	11
628	9.583266	41.867612	Industrial Zone	4412202	1	3	194	Studio	Good	2012	6.24	Yes	No	Yes	No	3	Unfurnished	Sale	102	10
629	9.637175	41.84032	Industrial Zone	1141294	1	3	58	Apartment	New	2018	1.12	Yes	No	No	No	3	Furnished	Rent	100	24
630	9.636672	41.857587	Addis Ketema	8309385	2	2	201	House	Good	2022	2.21	No	No	Yes	No	3	Unfurnished	Sale	105	37
631	9.611452	41.887519	Industrial Zone	3629527	5	1	159	House	New	2022	1.7	Yes	Yes	Yes	No	2	Unfurnished	Sale	102	24
632	9.634644	41.87059	Addis Ketema	7946849	2	3	192	Studio	Good	2008	2.49	No	Yes	Yes	No	1	Semi	Sale	106	20
633	9.600882	41.845389	Kezira	4169296	2	2	100	House	Old	2019	6.1	Yes	Yes	Yes	Yes	4	Unfurnished	Sale	100	3
634	9.631701	41.8515	Industrial Zone	4168907	5	3	180	Studio	Old	2006	2.99	Yes	No	Yes	Yes	1	Furnished	Sale	107	15
635	9.613943	41.859331	Sabian	5714158	4	2	176	House	Old	2016	6.01	Yes	Yes	Yes	Yes	5	Unfurnished	Sale	110	1
636	9.587473	41.889513	Addis Ketema	6435851	5	3	174	Apartment	New	2008	4.59	Yes	No	No	No	3	Unfurnished	Rent	100	34
637	9.628333	41.872025	Goro	2402971	3	3	69	Apartment	Old	2014	6.56	Yes	No	Yes	No	3	Furnished	Sale	107	11
638	9.59346	41.862401	Kezira	7245837	2	3	171	Apartment	Old	2013	5.55	Yes	No	Yes	No	3	Unfurnished	Sale	103	7
639	9.618789	41.844107	Kezira	6039973	1	1	151	Apartment	Old	2008	5.44	Yes	Yes	No	No	3	Furnished	Rent	110	15
640	9.586751	41.868665	Goro	4796364	3	1	155	Studio	Old	2007	5.14	No	Yes	No	No	1	Semi	Sale	108	36
641	9.588843	41.866425	Addis Ketema	2723610	3	1	63	House	Good	2023	3.12	No	No	Yes	Yes	4	Furnished	Rent	105	49
642	9.622658	41.83227	Goro	3287047	5	2	101	Studio	Good	2007	2.82	No	No	Yes	No	5	Furnished	Rent	106	22
643	9.622175	41.867477	Industrial Zone	1737499	3	2	78	House	Old	2019	5.69	Yes	Yes	Yes	No	3	Unfurnished	Sale	107	39
644	9.633623	41.883903	Industrial Zone	4757918	4	3	208	Apartment	Old	2014	3.01	Yes	Yes	Yes	Yes	1	Furnished	Sale	100	13
645	9.582221	41.866195	Addis Ketema	4459051	2	2	118	Studio	Old	2008	6.14	No	Yes	No	No	4	Semi	Sale	110	13
646	9.581565	41.859846	Kezira	4193156	1	1	101	Apartment	Good	2010	3.88	Yes	Yes	Yes	Yes	1	Unfurnished	Rent	105	41
647	9.615047	41.872258	Industrial Zone	4245248	3	2	183	Apartment	Old	2019	4.15	Yes	No	Yes	Yes	3	Furnished	Sale	104	20
648	9.636832	41.870884	Melka Jebdu	5931204	5	3	197	Studio	Old	2005	4.9	Yes	No	No	No	5	Furnished	Sale	103	19
649	9.609178	41.86574	Sabian	2557280	4	3	72	House	New	2008	3.4	Yes	Yes	Yes	Yes	4	Unfurnished	Sale	104	44
650	9.586515	41.834758	Sabian	2427149	2	2	83	Apartment	Good	2011	2.08	Yes	Yes	No	Yes	3	Furnished	Sale	109	54
651	9.624974	41.832707	Industrial Zone	1539726	2	2	58	House	Old	2009	4.1	No	Yes	Yes	Yes	3	Semi	Sale	107	36
652	9.638913	41.838525	Sabian	5079167	1	3	157	Studio	New	2009	1.68	Yes	No	Yes	Yes	5	Furnished	Sale	105	50
653	9.628054	41.86365	Sabian	6933967	1	3	214	Studio	Old	2010	2.37	No	No	Yes	No	4	Unfurnished	Sale	107	38
654	9.615235	41.86713	Sabian	7067351	5	3	213	Studio	Old	2011	5.57	Yes	Yes	Yes	Yes	3	Unfurnished	Rent	105	56
655	9.582455	41.878799	Goro	6214605	2	3	192	Apartment	Old	2009	3.83	No	Yes	Yes	Yes	5	Semi	Rent	101	39
656	9.59984	41.868978	Melka Jebdu	5054418	1	3	170	Apartment	Old	2022	3.46	No	No	No	Yes	4	Unfurnished	Sale	103	44
657	9.62621	41.886242	Addis Ketema	5231897	5	3	123	House	Good	2012	2.69	No	No	Yes	No	3	Semi	Rent	110	56
658	9.588786	41.837574	Kezira	8282819	2	2	211	Apartment	New	2010	3.76	Yes	Yes	No	No	1	Furnished	Rent	100	52
659	9.598669	41.8655	Kezira	5236964	1	1	125	Apartment	Old	2007	2.9	No	No	Yes	No	2	Unfurnished	Sale	108	54
660	9.611144	41.863317	Goro	6182063	2	3	202	Apartment	New	2006	4.77	Yes	No	No	No	5	Furnished	Sale	103	54
661	9.60247	41.865629	Melka Jebdu	3333944	5	1	98	Apartment	Good	2005	3.21	No	No	Yes	No	1	Semi	Sale	107	32
662	9.595953	41.855186	Addis Ketema	4693231	5	1	130	Studio	Old	2023	1.29	No	No	No	Yes	5	Unfurnished	Rent	104	19
663	9.596437	41.854599	Goro	7223915	2	3	220	Studio	New	2009	1.87	Yes	Yes	Yes	No	1	Furnished	Sale	104	26
664	9.587698	41.836548	Melka Jebdu	3653057	2	1	127	Apartment	Old	2017	4.33	Yes	Yes	No	No	1	Unfurnished	Rent	105	40
665	9.605078	41.88277	Industrial Zone	3561605	1	3	163	House	Good	2007	4.96	Yes	Yes	No	No	1	Unfurnished	Sale	101	43
666	9.629288	41.8706	Industrial Zone	4362768	2	1	185	Apartment	New	2010	4.03	Yes	Yes	Yes	No	4	Unfurnished	Rent	100	59
667	9.60812	41.871766	Kezira	2594545	2	2	63	Studio	New	2021	1.52	Yes	Yes	Yes	Yes	4	Furnished	Sale	110	7
668	9.600294	41.883502	Melka Jebdu	6354068	5	3	191	Studio	Old	2014	2.65	Yes	Yes	Yes	No	2	Furnished	Rent	101	30
669	9.585417	41.84849	Kezira	4814190	5	2	111	Studio	Old	2016	6.02	No	Yes	Yes	Yes	2	Furnished	Sale	106	37
670	9.610634	41.846969	Goro	5742155	4	1	187	Studio	Good	2006	1.18	Yes	No	No	No	5	Furnished	Rent	100	19
671	9.585948	41.880243	Melka Jebdu	5386058	1	3	184	House	New	2009	5.95	No	No	No	No	3	Furnished	Rent	110	54
672	9.587763	41.882102	Goro	5522013	2	3	164	Apartment	New	2021	2.64	No	No	Yes	Yes	1	Unfurnished	Rent	106	16
673	9.628944	41.842909	Melka Jebdu	1469239	5	2	54	Apartment	New	2022	6.11	No	Yes	No	No	4	Semi	Rent	110	15
674	9.636213	41.8442	Kezira	2190805	1	1	60	Studio	Old	2005	3.11	Yes	Yes	No	Yes	2	Semi	Sale	100	4
675	9.612334	41.85321	Sabian	2079201	4	3	67	House	New	2009	1.77	No	Yes	Yes	Yes	4	Unfurnished	Rent	108	16
676	9.612148	41.87463	Goro	5729127	1	1	175	Apartment	New	2022	4.2	No	No	Yes	Yes	5	Unfurnished	Sale	100	15
677	9.625196	41.864785	Kezira	9207221	3	2	212	House	New	2022	6.22	No	No	Yes	No	3	Semi	Rent	110	23
678	9.63864	41.845191	Addis Ketema	7036607	4	2	192	Apartment	New	2020	5.42	Yes	No	No	No	4	Semi	Rent	104	43
679	9.637155	41.835473	Sabian	3108427	5	3	99	Studio	Good	2009	4.55	Yes	No	No	No	1	Furnished	Rent	109	36
680	9.630033	41.880424	Goro	4734731	3	2	149	Apartment	Old	2022	4.98	No	Yes	Yes	Yes	4	Semi	Rent	106	48
681	9.634691	41.874555	Kezira	8935385	3	3	205	Studio	Old	2011	3.99	No	No	Yes	No	1	Semi	Sale	109	44
682	9.591027	41.83315	Goro	2788523	1	1	95	House	New	2020	4.41	Yes	No	No	No	2	Furnished	Rent	105	28
683	9.630925	41.862553	Kezira	6594428	2	1	164	Apartment	Good	2020	1.87	Yes	Yes	No	No	5	Unfurnished	Rent	108	44
684	9.614038	41.836295	Addis Ketema	6815210	2	1	187	Studio	Good	2016	1.6	Yes	Yes	No	No	3	Furnished	Rent	104	40
685	9.59814	41.883844	Industrial Zone	4019088	4	2	168	House	Good	2011	4.61	Yes	Yes	Yes	Yes	3	Unfurnished	Sale	108	48
686	9.628806	41.877938	Goro	1968985	2	1	60	Apartment	Good	2010	5.03	No	Yes	No	No	5	Semi	Rent	103	11
687	9.626404	41.855637	Industrial Zone	3403991	5	3	142	Apartment	New	2022	2.68	Yes	Yes	Yes	No	3	Semi	Rent	104	5
688	9.627702	41.874039	Kezira	7894998	2	3	201	Studio	Old	2024	3.8	Yes	No	No	Yes	4	Furnished	Rent	110	21
689	9.585871	41.847356	Industrial Zone	2650279	3	1	119	House	Good	2012	2.08	No	Yes	Yes	No	5	Unfurnished	Sale	105	39
690	9.608701	41.857142	Addis Ketema	5557401	3	1	135	Studio	New	2022	2.98	Yes	No	Yes	No	2	Semi	Rent	105	56
691	9.620506	41.871443	Addis Ketema	7468409	4	3	184	House	Old	2005	3.95	Yes	Yes	Yes	No	5	Furnished	Sale	106	20
692	9.608417	41.8887	Industrial Zone	1553645	4	1	78	House	New	2007	5.23	No	Yes	No	No	4	Semi	Rent	102	11
693	9.635016	41.836473	Addis Ketema	6335492	5	2	165	Studio	Good	2016	2.82	Yes	No	No	Yes	3	Furnished	Sale	108	39
694	9.622193	41.840277	Kezira	9457237	4	3	217	Studio	Old	2010	3.49	Yes	No	Yes	No	1	Unfurnished	Sale	107	45
695	9.627845	41.85566	Sabian	5782438	3	2	175	Apartment	New	2007	3.74	No	No	Yes	Yes	1	Furnished	Rent	107	20
696	9.599686	41.839557	Goro	3858174	5	1	121	House	Good	2009	3.33	No	No	Yes	No	1	Furnished	Rent	105	60
697	9.633607	41.875373	Melka Jebdu	3740686	3	3	113	House	Old	2017	4.29	Yes	No	Yes	No	5	Furnished	Sale	107	49
698	9.623961	41.879772	Melka Jebdu	6653083	5	1	203	Studio	New	2023	6.75	Yes	No	Yes	No	5	Unfurnished	Sale	110	48
699	9.604341	41.875328	Industrial Zone	4534853	2	1	197	House	Good	2010	1.06	Yes	No	Yes	Yes	2	Unfurnished	Sale	103	34
700	9.634241	41.852775	Melka Jebdu	6194954	3	1	193	Studio	Old	2008	2.18	No	No	Yes	No	1	Semi	Sale	100	10
701	9.591565	41.887323	Melka Jebdu	5664935	1	3	168	Studio	New	2019	5.34	No	No	Yes	Yes	4	Unfurnished	Rent	107	8
702	9.594571	41.84845	Addis Ketema	4373222	1	2	121	House	Old	2009	1.08	No	Yes	No	No	4	Furnished	Rent	109	26
703	9.585309	41.874255	Industrial Zone	1413509	3	3	67	House	Good	2022	5.63	No	No	Yes	No	1	Unfurnished	Rent	102	44
704	9.613677	41.861334	Industrial Zone	1677043	4	2	76	Studio	Old	2016	4.36	No	Yes	No	No	5	Semi	Rent	103	19
705	9.632282	41.879286	Sabian	3482261	1	2	104	Apartment	Good	2024	2.72	No	Yes	Yes	Yes	1	Unfurnished	Sale	101	41
706	9.61905	41.836558	Addis Ketema	3734718	5	1	96	Studio	Good	2019	1.49	No	No	No	No	2	Furnished	Rent	106	55
707	9.620453	41.865716	Kezira	2417700	2	3	62	House	New	2018	2.97	No	Yes	No	Yes	3	Unfurnished	Sale	108	22
708	9.637378	41.88638	Addis Ketema	4923669	3	2	136	Studio	New	2024	3.87	No	No	No	No	1	Semi	Rent	101	36
709	9.630528	41.888177	Goro	5921972	5	1	203	Apartment	Good	2020	6.78	No	Yes	No	No	3	Semi	Sale	101	58
710	9.606267	41.87529	Sabian	4892978	1	1	152	Studio	New	2005	5.89	Yes	Yes	Yes	No	3	Furnished	Rent	110	29
711	9.639506	41.860849	Goro	5493085	1	2	189	Studio	Good	2023	3.6	No	Yes	No	Yes	3	Semi	Rent	108	38
712	9.605886	41.835416	Addis Ketema	8207765	1	2	215	Apartment	Old	2014	6.83	Yes	Yes	No	Yes	1	Semi	Rent	109	4
713	9.596405	41.869329	Kezira	2943962	2	1	69	Apartment	Good	2021	4.47	No	No	Yes	Yes	1	Unfurnished	Rent	108	58
714	9.639225	41.882418	Addis Ketema	5203236	4	2	136	House	Good	2005	1.75	No	No	No	No	1	Semi	Sale	106	60
715	9.632958	41.835405	Goro	6814535	4	3	203	House	Good	2008	4.75	Yes	Yes	Yes	Yes	3	Furnished	Sale	101	33
716	9.627705	41.85976	Industrial Zone	1897594	2	1	89	Studio	New	2023	1.95	No	Yes	No	No	4	Unfurnished	Rent	109	28
717	9.585133	41.869758	Industrial Zone	3967389	3	1	170	Studio	Good	2018	3.91	Yes	Yes	Yes	No	4	Furnished	Sale	108	35
718	9.58314	41.830209	Melka Jebdu	1849905	3	1	68	Studio	Old	2022	5.26	No	Yes	No	No	3	Semi	Sale	102	11
719	9.591155	41.887462	Melka Jebdu	6428757	3	2	208	Apartment	Old	2021	4.07	No	No	No	No	2	Semi	Rent	101	39
720	9.601474	41.839276	Industrial Zone	3579586	2	2	154	Apartment	New	2021	4.31	Yes	No	Yes	Yes	5	Unfurnished	Sale	102	35
721	9.596451	41.877974	Sabian	3748387	3	2	119	Apartment	New	2023	4.39	Yes	Yes	No	No	3	Unfurnished	Rent	108	58
722	9.63612	41.854378	Melka Jebdu	4716138	1	2	160	House	Old	2015	5.57	No	No	No	No	4	Unfurnished	Sale	110	56
723	9.622714	41.84278	Kezira	3961488	2	3	95	Apartment	Old	2024	1.09	No	Yes	Yes	Yes	2	Furnished	Sale	104	30
724	9.610714	41.867837	Goro	6056501	3	3	181	Apartment	Good	2019	3.62	Yes	Yes	Yes	No	4	Furnished	Sale	105	16
725	9.619104	41.838129	Goro	2257724	4	2	67	Studio	Good	2012	2.9	Yes	No	Yes	No	1	Unfurnished	Rent	103	35
726	9.611681	41.862554	Sabian	6604381	1	2	200	House	Old	2022	1.01	Yes	No	Yes	Yes	3	Semi	Rent	110	22
727	9.589459	41.888272	Addis Ketema	3353579	2	3	77	Apartment	Old	2011	6.75	Yes	Yes	Yes	No	1	Furnished	Rent	100	50
728	9.618139	41.836452	Melka Jebdu	5236457	2	1	172	Apartment	New	2016	5.91	No	No	No	No	5	Furnished	Sale	107	31
729	9.605826	41.878681	Goro	3880503	1	3	135	Apartment	Old	2018	4.72	Yes	Yes	No	No	2	Semi	Sale	103	25
730	9.587527	41.833406	Industrial Zone	2153756	1	2	102	Studio	New	2009	1.49	Yes	Yes	No	No	4	Semi	Rent	100	28
731	9.610986	41.851824	Kezira	3684536	3	1	86	Studio	Old	2022	4.28	Yes	No	Yes	No	4	Furnished	Rent	110	33
732	9.600037	41.834626	Kezira	2837858	2	2	70	Apartment	Good	2007	5.53	Yes	Yes	No	Yes	3	Furnished	Sale	101	9
733	9.583985	41.885283	Goro	6442696	2	1	201	House	Good	2010	2.27	No	Yes	Yes	No	4	Unfurnished	Sale	106	59
734	9.599707	41.869774	Kezira	2441485	1	3	53	Studio	Old	2005	3	No	Yes	Yes	Yes	5	Unfurnished	Rent	110	41
735	9.584945	41.858091	Kezira	2163010	1	2	50	Studio	New	2012	1.86	No	Yes	Yes	Yes	5	Furnished	Rent	107	8
736	9.59562	41.888512	Addis Ketema	2620006	5	2	72	Apartment	Good	2007	1.3	No	Yes	No	Yes	1	Unfurnished	Rent	110	40
737	9.580186	41.882296	Sabian	5975463	2	1	180	House	Old	2018	6.59	Yes	Yes	Yes	No	5	Unfurnished	Rent	104	15
738	9.586041	41.832649	Goro	4811286	2	2	149	House	New	2006	2.07	No	Yes	Yes	Yes	2	Semi	Rent	109	5
739	9.606174	41.856421	Addis Ketema	7250615	1	3	173	Apartment	New	2017	4.21	No	Yes	Yes	Yes	1	Furnished	Rent	107	32
740	9.633591	41.86172	Sabian	5600950	4	3	170	Studio	Good	2018	5.42	Yes	No	Yes	Yes	3	Unfurnished	Sale	101	50
741	9.598211	41.883628	Industrial Zone	2781866	3	2	132	Apartment	New	2007	5.64	No	No	No	Yes	4	Unfurnished	Rent	107	25
742	9.604795	41.840939	Sabian	5981567	2	2	182	House	Good	2012	5.37	Yes	No	Yes	No	5	Unfurnished	Sale	106	9
743	9.619826	41.859236	Melka Jebdu	2672469	2	3	75	Apartment	Old	2012	5.57	Yes	No	Yes	Yes	3	Furnished	Sale	107	23
744	9.615291	41.845233	Goro	3480127	3	2	117	Studio	Good	2011	1.2	No	No	No	Yes	1	Furnished	Rent	105	44
745	9.606552	41.85482	Melka Jebdu	5155447	4	2	170	House	Old	2009	1.22	Yes	No	No	Yes	4	Semi	Sale	108	37
746	9.585197	41.860816	Kezira	4624682	3	1	110	Studio	New	2017	6.75	No	Yes	Yes	No	2	Furnished	Rent	109	60
747	9.61541	41.852042	Addis Ketema	6439410	4	1	152	House	Good	2020	2.19	Yes	No	Yes	No	3	Furnished	Rent	103	18
748	9.583958	41.86281	Goro	3879958	1	3	130	House	Old	2023	2.73	No	No	No	Yes	2	Semi	Rent	101	20
749	9.625828	41.8343	Addis Ketema	8142436	4	3	198	Apartment	New	2016	2.79	Yes	Yes	Yes	No	5	Semi	Rent	102	39
750	9.604503	41.867302	Goro	4402613	1	3	150	Studio	New	2014	5.97	No	Yes	No	No	1	Furnished	Sale	110	57
751	9.60334	41.887326	Addis Ketema	7856651	3	3	207	Studio	Good	2009	6.43	No	No	No	Yes	1	Furnished	Rent	108	16
752	9.620596	41.876183	Goro	3050667	4	3	97	Studio	Old	2005	2.56	Yes	No	No	No	2	Furnished	Sale	102	31
753	9.602392	41.853426	Melka Jebdu	4290263	5	3	148	House	Old	2017	2.95	Yes	Yes	No	Yes	5	Semi	Rent	103	43
754	9.607014	41.879222	Goro	2864954	1	2	98	Studio	New	2021	1.01	Yes	Yes	No	No	4	Unfurnished	Rent	110	26
755	9.628168	41.887571	Addis Ketema	4857049	1	1	130	House	Old	2006	3.59	Yes	No	No	No	1	Semi	Rent	105	49
756	9.632927	41.867496	Addis Ketema	3783016	5	1	100	Studio	Old	2006	2.62	No	No	No	Yes	3	Semi	Sale	101	49
757	9.612133	41.855319	Melka Jebdu	4353898	4	3	137	House	Good	2022	1.95	Yes	No	Yes	Yes	1	Unfurnished	Rent	105	8
758	9.586827	41.863063	Melka Jebdu	3361355	5	1	107	House	New	2014	5.42	Yes	No	No	No	4	Semi	Rent	101	36
759	9.607219	41.835009	Kezira	5579189	3	3	134	House	New	2011	1.96	No	Yes	Yes	No	4	Unfurnished	Sale	100	13
760	9.605596	41.867986	Sabian	5594386	2	2	164	Studio	Old	2010	3.51	No	No	Yes	No	1	Semi	Rent	107	1
761	9.614558	41.873765	Melka Jebdu	5030625	3	2	174	Apartment	New	2005	1.48	Yes	No	No	No	1	Semi	Sale	100	52
762	9.584764	41.864627	Addis Ketema	3492629	5	3	97	Apartment	Good	2012	1.55	No	Yes	No	No	1	Furnished	Sale	103	33
763	9.595978	41.843081	Industrial Zone	1971756	4	3	91	House	New	2024	1.99	No	No	No	Yes	4	Furnished	Rent	110	3
764	9.609147	41.847777	Sabian	5752152	4	3	197	Apartment	Old	2024	1.4	Yes	No	No	Yes	3	Semi	Sale	103	38
765	9.589874	41.837887	Melka Jebdu	3255016	2	1	99	Studio	Good	2016	2.01	Yes	No	Yes	No	5	Furnished	Sale	110	30
766	9.583243	41.859693	Industrial Zone	2383397	5	2	95	Studio	New	2021	3.46	Yes	No	Yes	Yes	5	Semi	Sale	108	18
767	9.594739	41.88774	Goro	6082677	1	2	185	House	Good	2023	4.06	No	No	Yes	No	3	Furnished	Rent	102	6
768	9.601622	41.833656	Kezira	8203792	5	2	187	Studio	Old	2012	4.96	Yes	Yes	Yes	Yes	1	Unfurnished	Rent	107	21
769	9.582487	41.865411	Addis Ketema	6012269	5	2	158	Studio	Old	2017	6.53	No	Yes	No	Yes	1	Unfurnished	Sale	101	56
770	9.58428	41.858444	Sabian	5970991	4	1	201	House	New	2009	3.59	Yes	No	No	No	3	Semi	Sale	103	45
771	9.616025	41.867107	Melka Jebdu	4068523	5	1	131	Apartment	Good	2016	4.82	No	Yes	No	Yes	2	Semi	Rent	104	28
772	9.621609	41.879466	Industrial Zone	4910593	4	2	217	House	New	2014	1.6	Yes	No	Yes	No	2	Furnished	Sale	107	38
773	9.594982	41.869935	Addis Ketema	5108029	4	1	125	House	New	2022	4.52	Yes	Yes	Yes	No	4	Furnished	Rent	100	49
774	9.605029	41.840467	Goro	5699835	4	3	187	Apartment	New	2023	1.35	Yes	Yes	No	No	1	Unfurnished	Sale	110	28
775	9.625334	41.868456	Melka Jebdu	3211994	4	3	94	House	Old	2022	6.75	No	No	Yes	No	2	Furnished	Rent	103	59
776	9.58646	41.882269	Goro	3683000	4	2	107	House	Old	2023	2.5	Yes	Yes	Yes	Yes	1	Semi	Sale	106	54
777	9.630231	41.837716	Melka Jebdu	2787552	5	2	88	Studio	Good	2016	2.03	Yes	No	Yes	Yes	1	Unfurnished	Sale	106	38
778	9.618339	41.85145	Kezira	7058157	4	2	181	House	Old	2008	5.9	Yes	Yes	No	No	5	Furnished	Sale	103	36
779	9.592382	41.843605	Addis Ketema	7847936	2	1	207	House	Old	2012	2.01	Yes	Yes	No	No	5	Semi	Sale	106	23
780	9.612966	41.853515	Melka Jebdu	6961043	1	2	211	Apartment	New	2023	4.87	No	Yes	Yes	No	4	Furnished	Sale	106	28
781	9.595768	41.831262	Industrial Zone	1981243	3	3	78	Studio	Good	2024	1.6	No	Yes	Yes	No	1	Semi	Rent	102	4
782	9.591044	41.856424	Goro	5677252	5	1	187	Studio	Old	2017	2.35	Yes	No	No	Yes	2	Furnished	Rent	100	57
783	9.609161	41.841874	Industrial Zone	1708421	3	2	82	Apartment	Old	2011	3.34	Yes	No	Yes	Yes	3	Furnished	Sale	105	43
784	9.634749	41.869509	Goro	1915213	2	3	52	House	Good	2008	5.62	Yes	Yes	Yes	Yes	5	Furnished	Rent	103	2
785	9.63344	41.844839	Sabian	3234443	3	1	103	House	Good	2020	2.2	Yes	No	No	Yes	4	Furnished	Sale	107	13
786	9.633339	41.86689	Goro	5936390	1	1	185	House	Old	2018	4.39	No	Yes	Yes	Yes	3	Furnished	Rent	108	1
787	9.598738	41.861568	Melka Jebdu	4702895	4	1	148	Apartment	Good	2016	2.33	Yes	Yes	Yes	Yes	3	Semi	Rent	100	46
788	9.592121	41.86206	Melka Jebdu	1791805	1	2	60	Apartment	Old	2005	2.52	Yes	No	Yes	No	2	Unfurnished	Rent	108	55
789	9.584398	41.852804	Sabian	3100793	4	3	99	House	Good	2008	3.18	Yes	No	No	No	3	Semi	Rent	109	57
790	9.639157	41.839317	Melka Jebdu	5938970	4	3	183	House	Old	2020	3.12	Yes	No	Yes	Yes	2	Semi	Rent	104	32
791	9.614355	41.840906	Addis Ketema	3931677	1	1	108	Studio	Old	2019	5.57	Yes	No	No	Yes	3	Unfurnished	Rent	106	44
792	9.584905	41.834258	Kezira	9078491	2	3	211	Apartment	Old	2014	6.51	No	No	Yes	No	4	Furnished	Sale	105	33
793	9.61227	41.861635	Sabian	2812558	1	3	92	Apartment	Good	2010	3.16	No	No	No	No	4	Unfurnished	Sale	108	41
794	9.63031	41.858875	Sabian	4936769	1	3	154	Apartment	New	2014	3.86	No	Yes	Yes	Yes	3	Unfurnished	Sale	107	20
795	9.635457	41.830972	Melka Jebdu	6114650	4	1	201	House	New	2012	1.69	No	No	No	No	3	Semi	Rent	104	37
796	9.599956	41.862136	Kezira	3011671	4	1	72	Apartment	Good	2012	6.45	No	Yes	Yes	No	4	Semi	Rent	110	39
797	9.606887	41.838983	Industrial Zone	905690	2	1	50	Studio	New	2024	6.41	Yes	Yes	No	No	1	Semi	Rent	105	15
798	9.591433	41.861867	Industrial Zone	3465575	4	2	161	House	Old	2013	2.6	No	No	No	No	2	Furnished	Rent	101	41
799	9.603304	41.875558	Melka Jebdu	4850104	4	3	152	Studio	Old	2006	5.51	Yes	No	Yes	No	5	Furnished	Rent	102	40
800	9.60509	41.879237	Melka Jebdu	3761490	4	3	123	House	Old	2010	6.53	No	Yes	No	No	3	Unfurnished	Rent	107	42
801	9.595914	41.888148	Addis Ketema	5201463	4	3	138	House	Old	2010	2.42	No	Yes	No	No	2	Furnished	Sale	100	6
